company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
"FOSHAN SHUNDE QUANYE PLASTICS CO., LTD.",Hall 11 / 11D 520,,,,https://sdquanye.com,,,
FRAGRANCE SCIENCE,Hall 4 / 4E 110,,,,https://fragrancescience.com,,,
FRAMESI,Hall 3 / 3E 735,,,,https://framesi.it,,,
FRIDAL EGYPT,Hall 4 / 4D 210,,,,https://fridalegypt.com,,,
FRMADCOS,Hall 11 / 11E 350,,,,https://frmadcos.com,,,
FULL COSMETIC,Hall 3 / 3D 700,,,,https://fullcosmetics.it,,,
"G&S PERFUME PACKAGING CO., LTD.",Hall 11 / 11C 630,,,,https://gsperfume.com,,,
G.V.F. S.P.A.,Hall 3 / 3D 800,,,,https://itelyhairfashion.com,,,
GAMA GROUP SRL,Hall 8 / 8D 515,,,,https://prodottiamate.com,,,
GAMMA PIU' SRL,Hall 3 / 3D 410,,,,https://gammapiu.it,,,
GANZA TRADE,Hall 1 / 1B 320,,,,https://scribd.com,,,
"GANZHOU LONGYI NEW MATERIAL TECHNOLOGY CO.,LTD",Hall 10 / 10A 420,,,,https://gzlongyi.en.alibaba.com,,,
GENESIS PACKAGING INDUSTRIAL (HK) CO.,Hall 11 / 11G 750,,,,https://genesispackage.com,,,
GENIO SKINLAB,Hall 2B / 2B 970,,,,https://genioskinlab.com,,,
GI PICCO'S COSMETICS,Hall 8 / 8D 705,,,,https://gipiccos.it,,,
GIMAP SRL,Hall 3 / 3D 840,,,,https://gimap.com,,,
GIOMAT SRL,Hall 3 / 3D 710,,,,https://giomat.it,,,
GL FACTORY,Hall 2B / 2B 920,,,,https://gel-polish-factory.com,,,
GLAM S.R.L. (DIAMARI COSMETICI SICILIA),Hall 3 / 3F 440,,,,https://diamari.it,,,
GLOBAL DENT LLC,Hall 3 / 3E 200,,,,https://scribd.com,,,
GO PRO NOW LTD,Hall 1 / 1C 370,,,,https://gopronow.co.uk,,,
GODREJ CONSUMER PRODUCTS LTD.,Hall 7 / 7F 410,,,,https://godrejcp.com,,,
"GOLDEN CUP PHARMACEUTICAL CO.,LTD.",Hall 10 / 10SC 8,,,,https://scribd.com,,,
GOLDEN PEARL COSMETICS (PVT) LTD.,Hall 7 / 7B 850,,,,https://goldenpearl.co,,,
GOLDENTOAD,Hall 2B / 2B 325,,,,,,,
GOLDLINE INTERNATIONAL FMCG PRODUCTS,Hall 10 / 10A 105,,,,,,,
GOREE COSMETICS PVT LTD,Hall 7 / 7B 800,,,,https://goreecosmetics.com,,,
GRAND NUR TRADING L.L.C,Hall 9 / 9A 325,,,,https://grandnur.com,,,
GRAYLABS,Hall 7 / 7C 500,,,,https://expofinder.com,,,
"GUANG DONG 3 INS TECHNOLOGY CO.,LTD",Hall 2B / 2B 150,,,,https://3ins.net,,,
