company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
ATELIER MENTINE,Stand H35,"Tous mes articles sont imaginés et fabriqués dans mon atelier en Moselle. La production est locale, 100% française, exclusivement mosellane. Les modèles sont tous fait main. J’ai obtenu l’agrément Qualité MOSL en juillet 2022. Je travaille de petites séries voir des pièces uniques. Je fabrique des sacs à mains, des portes monnaies, portefeuilles, portes cartes, pochettes, ceintures, bracelets et des boucles d’oreilles. Ce qui me tient le plus à cœur est d’utiliser du cuir de réemploi, cuir issu des stocks dormants de tanneries ( françaises, italiennes, européennes ) et/ou de Maison de maroquinerie de luxe. Je souhaite éviter la surproduction de la matière première que j'utilise. Mon intérêt est de limiter l’impact de mon activité sur la planète en consommant mieux et donner la possibilité aux clients d’y participer.",,,https://ateliermentine.com,,,
Atelier Midgard,Stand Village de l'Artisanat - D21.180,"L’Atelier Midgard a l’honneur de prendre part au MIF Expo afin d’y dévoiler une sélection de créations d’exception. Chaque gamme y affirme une identité propre : une histoire, une légende, un souffle, portés par l’exigence du geste et par un savoir-faire français appris à Thiers. Cette année, le Drakkar Patriote sera mis à l’honneur. Inspiré des combattants de 14-18, il s’affirme comme une pièce de mémoire, un hommage façonné dans l’acier et l’os, où la matière devient récit. Nous serons honorés de partager ces créations, nées de passion, de précision et de respect.",,,https://451 rue de chabanne code postal,,,
ATELIER MISSÈGLE,Stand J48-K51,"Depuis 1983, nous confectionnons des chaussettes, des pulls et des accessoires en fibres naturelles (mohair, mérinos, cachemire, fil d'écosse coton, seacell...). Nous sommes les dépositaires d'un savoir-faire historique : nous pratiquons le remaillage main, une technique quasiment disparue en France, qui permet d'éviter les coutures et les surépaisseurs sur nos vêtements. Le confort est ainsi sans égal. Missegle allie savoir-faire traditionnel et technologie de pointe avec un parc machines ultra-modernes. En 2016, nous avons été récompensés par le label Entreprise du Patrimoine Vivant qui salue l'Excellence de nos savoir-faire.",,,https://missegle.com,,,
ATELIER VALLON,Stand Village de l'Artisanat - D21.201,"Installé en Ardèche, l’Atelier Vallon conçoit et fabrique du mobilier et des objets d'art au design affirmé, alliant techniques traditionnelles d'ébénisterie et esthétique contemporaine. Pour cette édition du Salon du Made in France, nous mettons à l'honneur trois axes forts de notre savoir-faire : • La gamme Kaméléon : Une collection de mobilier en bois massif (noyer, chêne...) entièrement personnalisable. Elle se distingue par ses jeux de textures, ses assemblages traditionnels et sa ligne contemporaine. • Les luminaires suspendus : Des créations aériennes en bois sculpté pour réchauffer et structurer les espaces intérieurs. • Les objets de décoration : Des pièces soignées et graphiques, conçues à partir de bois upcyclé pour sublimer le quotidien. Toutes nos créations sont conçues localement, artisanalement et pensées pour durer, illustrant l'excellence et la passion des métiers d'art de notre région.",,,https://atelier-vallon.fr,,,
ATELIER VELOCIDADE,Stand O40,"Ici, on ne conçoit pas des sacoches derrière un bureau. Tout commence dehors. Sur les routes, les pistes, les cols. Dans des conditions réelles, parfois simples, parfois exigeantes — mais toujours honnêtes. Chaque modèle naît d’un besoin. Quelque chose qui manque, qui bouge, qui pourrait être plus simple. Alors on teste. On ajuste. On recommence. Et quand ça devient évident, on passe à l’atelier. On coud, on assemble, sans en faire trop. Juste ce qu’il faut pour que ça tienne dans le temps. C’est notre manière de faire, ici, en Ariège. Conçu, cousu, éprouvé. Bienvenue chez Atelier Velocidade",,,https://ateliervelocidade.com,,,
Ateliers de la Manufacture de l'Archange Michel,Stand D02,,,,https://ateliersarchangemichel.com,,,
ATELIERS FOURÈS,Stand G42,"Les Ateliers Fourès existent depuis 1969 et sont situés dans le Tarn, où la culture du cuir est millénaire. Les cuirs pleine fleur français que nous sélectionnons sont très naturels et ont un toucher flatteur, addictif, inimitable. Ils donnent ainsi une prise en main incomparable à nos produits qui se patinent et s'embellissent avec le temps. Notre équipe composée d'artisans maroquiniers expérimentés aux mains d’or et au savoir-faire rare est notre plus grande fierté. Coupe, parage, embossage, montage, bordure, pique, etc , toutes les étapes de notre métier, sont entièrement réalisées au sein des Ateliers Fourès.",,,https://lesateliersfoures.fr,,,
ATHANA,Stand i69,"La cryothérapie, la science du froid pour contrer la chaleur. La cryothérapie est recommandée par de nombreux professionnels de santé pour soulager les inconforts liés à diverses affections circulatoires, inflammatoires, articulaires, musculaires ou immunitaires. Le froid est utilisé à des fins thérapeutiques pour ses propriétés anti-inflammatoires, anesthésiantes et vasoconstrictrices. Comment fonctionne la cryothérapie ? Le froid, reconnu pour ses bienfaits apaisants et thérapeutiques, est une solution idéale pour annuler la montée des bouffées de chaleur tout en ayant un effet relaxant profond.",,,https://athana.shop,,,
Atol,Stand G48,"Oneo, collection de montures écoresponsables made in Jura et Ain certifiées Origine France Garantie. Ameya, collection de montures Femme fabriquée à Vendôme Latitude, collection de montures Homme fabriquée à Vendôme",,,https://opticiens-atol.com,,,
ATOUT THERM,Stand K08-M07,"Atout-therm, c'est la garantie de radiateurs fabriqués français. Mélangeant minutieusement du kaolin, du feldspath et de la silice, les matériaux utilisés à la conception de nos radiateurs sont exclusivement nobles, ce qui, par conséquent, en assure leur qualité. Ce subtil mélange de matériaux, effectué au sein de nos ateliers français, nous permet d'optimiser l'homogénéité et, de surcroît, la propagation de la chaleur. Chacun de nos radiateurs est assemblé et testé individuellement avec minutie afin de prémunir tout risque de disfonctionnement, et de renforcer leur sécurité en toute situation.",,,https://atout-therm.com,,,
AU PARAPLUIE DES PYRÉNÉES,Stand F45,"Nous fabriquons le véritable parapluie de berger, dans la pure tradition, avec ces baleines en bois et sa toile coton. Mais aussi le parapluie anti retournement (avec sa monture en fibre de verre breveter), les ombrelles, les parapluies plus citadins et compact pour les rangers plus facilement.",,,https://parapluiedeberger.com,,,
Au Royaume Des Abeilles,Stand Village de l'Artisanat - D21.169,,,,https://au-royaume-des-abeilles.fr,,,
AUBRAC BOTTIER,Stand P54,"L’Atelier-Boutique situé à St Côme d’Olt au pied de l’Aubrac, est conçu pour réaliser une gamme de modèles élégants, modernes et polyvalents présentant tous les critères alliant résistance et confort pour donner une totale satisfaction. Nous pouvons également concevoir sur commande des chaussures à vos mesures et personnalisables.",,,https://aubrac-bottier.fr,,,
AUX BAINS FRANÇAIS,Stand J38-K37,"L'élégance se tisse en France! Aux Bains Français est une collection autour du linge de bain et de maison à draper ou à porter. Tous nos tissus sont fabriqués en France, développés à partir d'archives textiles des années 30. L'armure (ou tissage) de nos articles forme un petit gaufré absorbant, douillet et léger pour un usage à la maison, à la plage, en voyage, avec bébé... ""Nous croyons en la valeur du savoir-faire traditionnel allié à une technologie moderne au service de vos besoins. Nos articles vous apporteront praticité par leur légèreté, efficacité par leur absorption et ravissement par leur harmonie. Notre univers joyeux et merveilleux est conçu pour vous accompagner toute la vie!"" Bon Bain!",,,https://auxbainsfrancais.com,,,
Aux bougies du bonheur,Stand O05,,,,https://auxbougiesdubonheur.com,,,
AVEYRON ATTRACTIVITÉ TOURISME,Stand O58,"FABRIQUE EN AVEYRON La marque « Fabriqué en Aveyron » est porteuse de valeurs et d’un imaginaire forgé au fil du temps sur un territoire à fort caractère. Ainsi, la marque valorise les savoir-faire des entreprises et leurs produits emblématiques. C’est en 2010, sous l’impulsion du Département et en partenariat avec les représentants du monde économique, qu’est née la marque « Fabriqué en Aveyron ». 659 entreprises aveyronnaises bénéficient à ce jour d'un agrément dans des secteurs d'activités variés : Agroalimentaire, Artisanat d’Art, Bois & Ameublement, Edition & Imprimerie, Habitat & Construction, Travail des métaux & Matériaux, Textile & Cuir. VIENS VIVRE EN AVEYRON Envie de quitter l’Ile-de-France ? Et si votre Avenir était en Aveyron ? C’est le bon moment pour changer d’horizon ! Notre super équipe Viens Vivre en Aveyron, sera aussi présente sur le salon.",,,https://fabrique-en-aveyron.fr,,,
Babzacao - Artisan Chocolatier - Confiseur,Stand Village de l'Artisanat - D21.204,"Chez Babzacao, nous imaginons et fabriquons à la main, dans notre atelier de Vernon en Normandie, des créations gourmandes qui remettent le goût et la matière au centre. Pour cette édition du Salon du Made in France, nous avons choisi de présenter trois produits emblématiques de notre savoir-faire : • nos pâtes à tartiner, généreuses en fruits secs ; • nos confitures artisanales, riches en fruits ; • nos Croq’télé, de petites gourmandises croustillantes enrobées de chocolat. Une sélection volontairement courte, pensée pour faire découvrir l’univers Babzacao à travers des produits généreux, faciles à partager et à offrir. Notre démarche repose sur des recettes lisibles, des ingrédients soigneusement sélectionnés, des cacaos aux origines tracées et une fabrication sans artifices superflus. Babzacao est également membre du Club des Chocolatiers Engagés. Nos produits s’adressent aussi bien aux particuliers en quête de gourmandises artisanales qu’aux professionnels : épiceries fines et commerces indépendants, entreprises et CSE, aussi marques, hôtels et agences souhaitant imaginer un coffret, un cadeau personnalisé ou une collaboration. Notre promesse tient en trois mots : « Beau, Brut & Bon ». Beau à regarder, brut dans sa sincérité et surtout bon à déguster.",,,https://babzacao.fr,,,
BAIE DES CAPS,Stand D34,"Spécialisée dans le pull marin, Baie des Caps défend depuis 1986 un savoir-faire de haute qualité, pour toute la famille. Ses pulls marins, tricotés et confectionnés dans son atelier à Beaussais-sur-Mer (22), se distinguent par leur durabilité grâce à une maille robuste, des coupes variées, et des coloris intemporels. Dans une logique d'économie circulaire, les chutes de productions sont valorisées et un nouveau produit à rejoint notre gamme : les chaussons.",,,https://baiedescaps.com,,,
BALKOA,Stand Village de l'Artisanat - D21.172,BALKOA est une table rabattable spécialement conçue pour les petits balcons. Elle permet de transformer les balcons sous utilisés en véritable espace à vivre en optimisant l'espace disponible. La table de balcon BALKOA a été récompensée d'une médaille d'or au concours Lépine 2026.,,,https://balkoa.com,,,
BARANNE,Stand i21,"L’expert de l’entretien des chaussures et du cuir. Fort de plus de 100 ans d’expérience, Baranne a fait du cirage, de l’entretien du cuir et des baskets une expertise à part entière. Entretenez vos cuirs et soignez votre style avec Baranne !",,,https://heritagefrance.fr,,,
BARNABÉ - LA MANUFACTURE DE BÉRETS,Stand N51,"Depuis plus de 10 ans, dans notre atelier en Béarn, nous fabriquons des bérets selon les méthodes traditionnelles : du fil écru de laine mérinos jusqu'au produit fini, nous assurons toutes les étapes de fabrication. Notre atelier est le plus petit du monde mais avec le plus vaste choix de bérets du monde... carrément! Venez nous rencontrer, découvrir notre savoir faire, nos bérets et confirmer que vous avez une tête à béret ;-)",,,https://beret-barnabe.fr,,,
BEAN BAR CHOC,Stand Village de l'Artisanat - D21.168,"Fabricant de chocolat artisanal ""bean to bar"".",,,https://beanbarchoc.com,,,
Bean to bar,Stand Village de l'Artisanat - D21.60,,,,https://cedricturmel.com,,,
Beauvillé,Stand N15,"Beauvillé, une signature unique pour du linge de maison haut de gamme. A Ribeauvillé en Alsace, la Manufacture d’Impression sur Etoffes (MIE) développe depuis plus de deux siècles un savoir-faire unique. Aujourd’hui, son linge de maison haut de gamme, griffé Beauvillé, est synonyme de luxe, de grande qualité et de tradition. L’excellence de ses tissus imprimés lui a valu l’obtention du label Entreprise du Patrimoine Vivant en 2009. Les deux collections annuelles sont présentées et vendues dans le monde entier. Du linge de table Made in France : Linge de table, linge d’office et accessoires, sont connus et reconnus pour leur qualité irréprochable. Beauvillé dispose dans ses usines d’un savoir-faire unique alliant choix des matières, créativité, production totalement intégrée, et respect de l’environnement. Le souci du détail pour des textiles de qualité : Afin de satisfaire l’exigence légitime de ses clients, Beauvillé accorde une attention particulière à chaque étape de son process de fabrication. Ainsi, toute fabrication suppose le choix de matières nobles à base de fibres naturelles, imprimées de colorants de cuve, les plus solides du marché. Finesse des motifs, créativité, choix des textiles, respect des traditions contribuent à la réputation de la maison depuis près de deux siècles.",,,https://beauville.com,,,
